cap-shape,cap-surface,cap-color,bruises%3F,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'x',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'y',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'y',b'v',b'l',b'e'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'x',b's',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'x',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'y',b'v',b'l',b'e'
b'k',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'e',b'f',b'm',b'f',b'c',b'b',b'y',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'b',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'f',b'y',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'b',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'b',b'c',b'l',b'e'
b'b',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'y',b'c',b'l',b'e'
b'b',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'o',b'c',b'l',b'e'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'f',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'b',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'y',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'y',b'v',b'l',b'e'
b'k',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'b',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'o',b'c',b'l',b'e'
b'k',b's',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'n',b'c',b'l',b'e'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'x',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'o',b'v',b'l',b'e'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'f',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'x',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'f',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'f',b'y',b'n',b'f',b'm',b'a',b'c',b'b',b'w',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'b',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'x',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'y',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'b',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'x',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'b',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'n',b'v',b'l',b'e'
b'k',b's',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'y',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'x',b'y',b'e',b'f',b'm',b'a',b'c',b'b',b'y',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'b',b'c',b'l',b'e'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'f',b'y',b'n',b'f',b'n',b'f',b'c',b'b',b'w',b'e',b'b',b'y',b'y',b'n',b'n',b'p',b'w',b't',b'p',b'w',b'y',b'd',b'e'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'y',b'f',b'n',b'f',b'w',b'n',b'y',b'e',b'c',b'y',b'y',b'y',b'y',b'p',b'y',b'o',b'e',b'w',b'c',b'l',b'p'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'b',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'n',b'c',b'l',b'e'
b'x',b's',b'g',b't',b'n',b'f',b'c',b'b',b'w',b'e',b'b',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'y',b'p',b'e'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'b',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'o',b'o',b'p',b'o',b'c',b'l',b'e'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'x',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'x',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'b',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'x',b'y',b'n',b'f',b'm',b'f',b'c',b'b',b'y',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'o',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'y',b'c',b'l',b'e'
b'x',b'y',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'f',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'y',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'y',b'v',b'l',b'e'
b'b',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'b',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'k',b'y',b'e',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'b',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'e',b'f',b'm',b'f',b'c',b'b',b'w',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'y',b'n',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'f',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'x',b's',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b'y',b'c',b'f',b'm',b'f',b'c',b'b',b'y',b'e',b'c',b'k',b'y',b'c',b'c',b'p',b'w',b'n',b'n',b'w',b'c',b'd',b'p'
b'k',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'n',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'b',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'f',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'w',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'd',b'p'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'x',b's',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b'k',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b's',b'n',b'f',b'n',b'a',b'c',b'b',b'n',b'e',b'?',b's',b's',b'o',b'o',b'p',b'n',b'o',b'p',b'y',b'c',b'l',b'e'
b'f',b'y',b'p',b't',b'n',b'f',b'c',b'b',b'w',b'e',b'b',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'y',b'p',b'e'
b'b',b's',b'w',b'f',b'n',b'f',b'w',b'b',b'g',b'e',b'?',b's',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'f',b'y',b'n',b'f',b's',b'f',b'c',b'n',b'b',b't',b'?',b's',b'k',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'f',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b'k',b'k',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
b'k',b's',b'e',b'f',b'f',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'n',b'g',b'e'
b'x',b'f',b'w',b'f',b'n',b'f',b'w',b'b',b'p',b'e',b'?',b'k',b'k',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'x',b's',b'c',b't',b'n',b'f',b'c',b'b',b'w',b'e',b'b',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b'y',b'p',b'e'
b'k',b'f',b'g',b'f',b'n',b'f',b'w',b'b',b'w',b'e',b'?',b's',b's',b'w',b'w',b'p',b'w',b't',b'p',b'w',b's',b'g',b'e'
b'k',b's',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'p',b'w',b'p',b'w',b'o',b'e',b'w',b'v',b'l',b'p'
b'k',b'y',b'e',b'f',b'y',b'f',b'c',b'n',b'b',b't',b'?',b's',b's',b'w',b'p',b'p',b'w',b'o',b'e',b'w',b'v',b'p',b'p'
