decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
2.00,2.00,37.00,3.70,-0.91,-1.11,2.00,3.00,0.00,1,3,1
6.00,6.00,37.50,3.20,0.16,0.02,1.00,4.00,1.00,1,4,1
10.00,9.00,31.00,3.10,1.87,1.05,1.00,4.00,0.00,1,3,1
6.00,5.00,33.00,2.60,0.10,-0.10,1.00,2.00,1.00,1,2,1
9.00,9.00,37.00,2.50,1.17,1.04,1.00,3.00,1.00,1,3,1
8.00,10.00,32.00,2.90,0.80,1.41,1.00,4.00,1.00,1,2,1
9.00,8.00,46.00,3.80,1.27,0.87,1.00,4.00,0.00,1,4,1
10.00,5.00,41.00,3.10,1.71,-0.17,1.00,4.00,1.00,1,6,1
3.00,3.00,32.00,3.20,-0.53,-0.68,1.00,1.00,1.00,0,5,1
2.00,1.00,34.50,3.40,-0.95,-1.37,1.00,3.00,1.00,1,3,1
8.00,8.00,38.00,4.00,0.61,0.82,1.00,4.00,0.00,1,5,1
7.00,6.00,36.00,3.10,0.37,0.09,1.00,4.00,0.00,1,3,1
9.00,9.00,39.00,3.00,1.08,0.94,1.00,4.00,1.00,1,4,1
10.00,9.00,42.00,2.40,2.13,1.30,1.00,3.00,0.00,1,2,1
3.00,4.00,33.00,3.30,-0.59,-0.43,1.00,3.00,0.00,1,3,1
7.00,5.00,39.00,3.30,0.35,-0.15,1.00,3.00,1.00,1,3,1
5.00,3.00,27.50,2.40,-0.16,-0.81,1.00,4.00,0.00,1,2,0
7.00,6.00,32.00,2.20,0.56,-0.03,1.00,4.00,1.00,1,1,1
9.00,8.00,39.00,3.50,0.98,0.84,1.00,4.00,0.00,1,3,1
10.00,10.00,36.00,3.10,1.49,1.70,1.00,4.00,0.00,1,5,1
9.00,9.00,29.00,3.60,0.94,1.03,1.00,3.00,0.00,1,2,1
7.00,6.00,37.00,3.40,0.48,0.21,1.00,4.00,1.00,1,4,1
2.00,3.00,33.00,3.80,-0.99,-0.60,1.00,2.00,0.00,1,4,0
10.00,3.00,27.00,2.60,1.63,-0.82,1.00,3.00,1.00,1,3,1
9.00,9.00,41.00,3.20,1.30,1.11,1.00,4.00,1.00,1,6,1
7.00,7.00,46.00,3.40,0.60,0.39,1.00,4.00,1.00,1,6,1
5.00,5.00,37.00,3.30,-0.02,-0.25,1.00,5.00,0.00,1,4,1
1.00,2.00,36.50,3.40,-1.43,-0.90,1.00,1.00,0.00,1,4,1
8.00,8.00,32.00,3.30,0.72,0.64,1.00,3.00,1.00,1,2,1
5.00,3.00,44.00,3.80,-0.10,-0.53,1.00,3.00,1.00,1,5,1
5.00,9.00,40.00,3.90,-0.07,0.97,1.00,2.00,0.00,1,6,1
8.00,9.00,37.00,3.50,0.74,1.08,1.00,4.00,0.00,1,3,1
6.00,6.00,39.00,3.70,0.09,0.09,1.00,3.00,0.00,1,6,1
5.00,5.00,32.50,3.00,-0.03,-0.14,1.00,3.00,1.00,1,5,1
2.00,2.00,35.00,3.30,-1.06,-1.20,1.00,5.00,1.00,1,4,1
2.00,1.00,41.00,2.80,-1.12,-1.41,1.00,3.00,1.00,1,4,1
6.00,8.00,36.50,3.40,0.16,0.68,1.00,4.00,1.00,1,5,1
10.00,5.00,46.00,3.00,2.55,0.00,1.00,4.00,0.00,1,6,1
1.00,1.00,39.00,2.50,-1.90,-2.11,1.00,4.00,1.00,0,6,1
8.00,7.00,43.00,2.90,0.59,0.34,1.00,4.00,1.00,1,3,1
2.00,3.00,39.00,3.50,-0.79,-0.84,1.00,3.00,1.00,1,4,1
4.00,6.00,30.50,2.90,-0.37,0.01,1.00,4.00,0.00,1,3,1
1.00,1.00,41.00,2.80,-1.17,-1.48,1.00,4.00,1.00,1,4,1
2.00,2.00,39.00,2.70,-0.93,-1.16,1.00,3.00,1.00,1,3,1
6.00,3.00,36.00,2.20,0.15,-0.87,1.00,3.00,1.00,1,2,1
9.00,10.00,40.00,4.00,1.05,1.34,1.00,3.00,1.00,1,2,1
8.00,9.00,36.00,3.50,0.83,1.14,1.00,4.00,1.00,1,3,1
6.00,4.00,36.00,2.70,0.06,-0.30,1.00,4.00,0.00,1,3,1
8.00,8.00,40.00,3.70,0.85,0.64,1.00,3.00,1.00,1,4,1
7.00,6.00,44.00,3.50,0.35,0.28,1.00,3.00,1.00,1,4,1
3.00,4.00,34.00,3.20,-0.54,-0.44,1.00,3.00,1.00,1,2,1
7.00,8.00,48.00,3.20,0.52,0.83,1.00,4.00,1.00,1,5,1
7.00,8.00,41.00,2.30,0.45,0.74,1.00,3.00,1.00,1,5,1
5.00,7.00,32.00,2.80,-0.16,0.48,1.00,4.00,0.00,1,2,1
4.00,3.00,15.50,3.20,-0.26,-0.83,1.00,1.00,0.00,0,1,0
9.00,9.00,45.00,3.60,1.16,1.23,1.00,5.00,1.00,1,4,1
7.00,6.00,33.00,3.00,0.39,0.02,1.00,4.00,0.00,1,3,1
6.00,7.00,42.00,3.50,0.25,0.40,1.00,4.00,1.00,1,5,1
4.00,5.00,46.00,3.20,-0.40,-0.12,1.00,4.00,0.00,1,4,1
3.00,4.00,37.00,2.60,-0.72,-0.37,1.00,2.00,0.00,1,4,1
10.00,10.00,32.00,3.50,1.38,1.42,1.00,3.00,0.00,1,3,1
7.00,6.00,38.00,3.70,0.35,0.13,1.00,2.00,0.00,1,4,1
8.00,7.00,48.00,3.50,0.77,0.55,1.00,4.00,1.00,1,4,1
2.00,2.00,37.00,2.60,-0.94,-0.96,1.00,4.00,0.00,1,5,1
3.00,6.00,31.00,3.30,-0.50,0.08,1.00,3.00,1.00,0,4,1
3.00,2.00,39.00,2.40,-0.64,-0.92,1.00,4.00,1.00,1,3,1
2.00,3.00,46.00,2.60,-0.93,-0.60,1.00,3.00,1.00,1,5,1
2.00,4.00,43.00,2.40,-0.86,-0.31,1.00,3.00,1.00,0,4,1
3.00,2.00,34.00,2.90,-0.70,-1.00,1.00,5.00,0.00,1,4,1
1.00,1.00,35.00,3.50,-1.75,-1.46,1.00,3.00,1.00,1,3,1
2.00,5.00,42.00,3.40,-0.76,-0.16,1.00,4.00,0.00,1,4,1
5.00,7.00,34.50,3.40,-0.14,0.47,1.00,3.00,0.00,1,3,1
10.00,10.00,45.00,2.40,1.92,1.77,1.00,3.00,1.00,1,4,1
10.00,10.00,37.00,3.70,1.40,1.44,1.00,4.00,0.00,1,3,1
5.00,3.00,46.00,3.40,-0.03,-0.69,1.00,3.00,1.00,1,4,1
9.00,9.00,48.00,3.70,1.20,1.16,1.00,3.00,1.00,1,4,1
5.00,8.00,44.00,2.50,0.03,0.69,1.00,3.00,1.00,1,3,1
5.00,6.00,37.00,3.40,0.03,0.25,1.00,3.00,0.00,1,3,1
1.00,1.00,34.00,2.50,-1.82,-1.76,1.00,4.00,0.00,0,3,0
5.00,7.00,42.00,3.30,0.05,0.32,1.00,5.00,1.00,1,5,1
9.00,9.00,36.00,3.00,1.07,1.01,1.00,4.00,0.00,1,3,1
9.00,9.00,31.00,3.70,1.22,1.13,1.00,4.00,1.00,1,3,1
7.00,9.00,39.00,2.90,0.59,1.14,1.00,3.00,0.00,1,4,1
10.00,10.00,40.00,3.50,2.43,1.76,1.00,4.00,0.00,1,5,1
7.00,8.00,47.00,3.10,0.39,0.66,1.00,4.00,1.00,1,3,1
8.00,4.00,47.00,3.60,0.86,-0.31,1.00,4.00,0.00,1,5,1
4.00,9.00,47.00,3.00,-0.34,0.89,2.00,4.00,1.00,1,4,1
5.00,7.00,35.00,2.70,-0.03,0.39,1.00,4.00,0.00,1,3,1
5.00,4.00,27.50,2.60,-0.03,-0.43,1.00,5.00,1.00,1,3,1
8.00,8.00,42.00,2.80,0.81,0.69,1.00,3.00,1.00,1,4,1
4.00,4.00,31.00,3.20,-0.34,-0.51,1.00,3.00,0.00,1,4,1
9.00,7.00,39.00,3.60,0.89,0.35,1.00,3.00,0.00,1,5,1
1.00,3.00,34.00,2.90,-1.13,-0.75,2.00,4.00,0.00,1,3,1
5.00,5.00,35.00,3.10,-0.03,-0.13,1.00,4.00,0.00,1,3,1
3.00,6.00,39.00,3.50,-0.48,0.16,1.00,4.00,0.00,1,4,1
8.00,8.00,32.50,3.30,0.60,0.58,1.00,3.00,0.00,1,3,1
2.00,5.00,41.00,3.70,-0.96,-0.06,1.00,3.00,0.00,1,6,1
3.00,2.00,31.00,2.10,-0.66,-0.99,1.00,4.00,1.00,1,4,1
2.00,6.00,28.00,2.20,-0.65,0.11,1.00,4.00,1.00,0,1,0
2.00,2.00,34.00,2.80,-0.91,-0.91,2.00,3.00,1.00,1,5,1
5.00,3.00,32.00,3.20,-0.14,-0.67,1.00,3.00,1.00,1,3,1
1.00,3.00,42.00,3.50,-1.17,-0.87,1.00,4.00,0.00,1,4,1
9.00,10.00,36.00,2.60,0.88,1.32,1.00,3.00,1.00,1,3,1
3.00,4.00,41.00,3.10,-0.59,-0.45,1.00,3.00,1.00,1,3,1
4.00,6.00,39.00,3.70,-0.24,0.23,1.00,3.00,1.00,1,3,1
8.00,8.00,41.00,3.70,0.88,0.76,1.00,2.00,1.00,1,4,1
3.00,5.00,35.00,3.30,-0.43,-0.04,1.00,4.00,1.00,1,3,0
7.00,9.00,38.00,2.30,0.47,1.23,1.00,5.00,1.00,1,3,1
2.00,3.00,40.00,3.20,-1.08,-0.78,1.00,4.00,0.00,1,4,1
10.00,10.00,46.00,3.90,2.18,2.08,1.00,3.00,1.00,1,3,1
2.00,2.00,47.00,3.60,-1.10,-0.98,1.00,2.00,0.00,1,6,1
3.00,3.00,34.00,3.40,-0.64,-0.64,1.00,4.00,1.00,1,2,1
9.00,8.00,48.00,3.90,1.08,0.74,1.00,4.00,0.00,1,5,1
3.00,4.00,26.00,3.30,-0.66,-0.34,1.00,3.00,0.00,1,3,1
10.00,9.00,41.00,3.00,1.77,1.00,1.00,4.00,1.00,1,5,1
8.00,9.00,35.00,3.80,0.65,1.27,1.00,4.00,1.00,1,3,1
9.00,10.00,33.00,3.20,0.98,1.48,1.00,5.00,1.00,1,2,1
5.00,5.00,34.00,3.50,-0.11,-0.09,1.00,4.00,0.00,1,3,1
2.00,2.00,33.00,2.80,-0.72,-0.96,1.00,4.00,1.00,1,3,1
2.00,2.00,27.00,2.50,-0.91,-0.95,1.00,4.00,1.00,1,4,0
3.00,2.00,37.00,2.60,-0.48,-0.92,1.00,3.00,1.00,1,2,1
4.00,4.00,45.00,3.40,-0.23,-0.38,1.00,3.00,1.00,1,4,1
4.00,5.00,43.00,3.80,-0.33,-0.05,1.00,3.00,0.00,1,5,1
2.00,1.00,34.00,2.90,-0.94,-1.34,1.00,4.00,1.00,1,3,1
10.00,8.00,31.00,3.60,1.30,0.85,1.00,3.00,0.00,1,3,1
9.00,5.00,28.00,3.10,0.90,-0.32,2.00,4.00,0.00,1,2,0
4.00,4.00,31.00,3.00,-0.34,-0.36,1.00,3.00,1.00,1,3,1
5.00,6.00,36.00,3.00,-0.03,0.07,1.00,4.00,0.00,1,2,0
2.00,2.00,29.00,2.70,-1.03,-1.20,1.00,1.00,0.00,0,5,1
5.00,2.00,44.00,2.80,-0.11,-0.90,1.00,4.00,1.00,1,4,1
5.00,7.00,36.50,3.60,0.01,0.32,1.00,5.00,1.00,1,3,1
5.00,4.00,31.00,2.50,-0.07,-0.36,1.00,3.00,1.00,0,4,1
8.00,8.00,37.00,3.60,0.69,0.65,1.00,3.00,0.00,1,4,1
8.00,7.00,35.00,2.80,0.84,0.47,2.00,3.00,1.00,1,3,1
3.00,5.00,38.00,2.40,-0.42,-0.22,2.00,4.00,0.00,1,3,0
1.00,1.00,27.00,2.60,-2.11,-1.58,1.00,5.00,0.00,1,3,1
8.00,2.00,34.00,2.90,0.74,-0.94,1.00,3.00,1.00,1,4,1
9.00,9.00,44.00,4.00,1.03,1.16,1.00,4.00,1.00,1,6,1
9.00,10.00,38.00,3.30,1.02,1.52,1.00,4.00,1.00,1,5,1
4.00,1.00,30.00,2.60,-0.30,-1.52,1.00,5.00,1.00,1,4,1
4.00,2.00,44.00,3.00,-0.40,-1.17,1.00,3.00,1.00,1,4,1
2.00,3.00,30.00,3.40,-1.00,-0.66,1.00,4.00,0.00,1,2,1
8.00,7.00,35.00,3.90,0.93,0.34,1.00,3.00,1.00,1,6,1
2.00,3.00,32.50,2.70,-0.86,-0.83,1.00,4.00,0.00,1,4,1
4.00,3.00,40.00,3.40,-0.41,-0.61,1.00,4.00,1.00,1,4,1
9.00,10.00,31.50,3.20,1.11,1.41,1.00,3.00,1.00,1,3,1
2.00,1.00,23.50,3.40,-0.85,-1.40,1.00,3.00,0.00,0,3,0
3.00,5.00,38.00,3.40,-0.64,-0.18,1.00,4.00,1.00,1,5,1
3.00,4.00,37.50,3.60,-0.72,-0.53,1.00,4.00,0.00,1,4,1
2.00,3.00,42.00,2.80,-0.94,-0.62,1.00,3.00,1.00,1,5,0
8.00,7.00,34.00,3.40,0.69,0.48,1.00,4.00,0.00,1,3,1
6.00,4.00,43.00,3.50,0.23,-0.44,1.00,4.00,1.00,1,5,1
9.00,5.00,28.00,3.00,1.09,-0.24,1.00,4.00,0.00,0,1,0
3.00,2.00,35.00,3.20,-0.66,-1.28,1.00,3.00,0.00,1,3,0
3.00,2.00,35.50,3.50,-0.74,-0.86,1.00,4.00,1.00,1,5,1
7.00,5.00,33.00,3.40,0.46,-0.06,1.00,3.00,1.00,1,5,1
8.00,10.00,44.00,3.70,0.82,1.39,1.00,3.00,0.00,1,5,1
4.00,4.00,31.50,2.70,-0.32,-0.45,1.00,4.00,1.00,1,3,1
4.00,6.00,38.00,3.40,-0.37,0.07,1.00,4.00,0.00,1,5,1
6.00,7.00,41.00,3.10,0.26,0.41,1.00,4.00,0.00,1,4,1
2.00,1.00,42.00,3.00,-1.02,-1.68,1.00,5.00,1.00,1,4,1
8.00,9.00,35.00,3.50,0.81,1.33,1.00,4.00,1.00,1,2,1
5.00,6.00,42.00,3.80,-0.01,0.10,1.00,4.00,1.00,1,4,1
7.00,7.00,34.00,3.50,0.52,0.44,1.00,3.00,0.00,1,3,1
4.00,5.00,33.00,2.80,-0.35,-0.17,1.00,5.00,1.00,1,2,0
9.00,9.00,46.00,3.90,1.08,1.17,1.00,3.00,0.00,1,4,1
4.00,5.00,35.00,3.10,-0.37,-0.07,1.00,2.00,0.00,0,4,0
4.00,7.00,31.00,3.30,-0.20,0.45,1.00,3.00,1.00,1,3,1
4.00,4.00,39.00,3.30,-0.32,-0.56,1.00,4.00,1.00,1,3,1
8.00,7.00,40.00,3.60,0.57,0.48,1.00,3.00,1.00,1,3,1
3.00,3.00,36.00,3.10,-0.61,-0.68,1.00,4.00,1.00,1,4,1
4.00,5.00,31.50,3.10,-0.35,-0.12,1.00,3.00,0.00,1,3,1
10.00,9.00,38.00,3.40,1.37,1.13,1.00,2.00,1.00,1,4,1
6.00,6.00,33.00,3.60,0.24,0.11,1.00,4.00,0.00,1,4,1
2.00,3.00,37.00,3.10,-0.86,-0.58,1.00,4.00,1.00,1,3,1
2.00,5.00,43.00,3.60,-0.99,-0.10,1.00,4.00,0.00,1,5,1
10.00,9.00,31.00,2.90,1.49,0.93,1.00,4.00,1.00,1,3,1
5.00,5.00,34.00,3.40,-0.02,-0.27,1.00,2.00,1.00,1,3,1
10.00,10.00,32.00,3.40,1.26,1.74,1.00,5.00,1.00,1,2,1
5.00,5.00,37.00,2.70,-0.06,-0.21,2.00,3.00,1.00,1,3,1
4.00,3.00,30.00,2.50,-0.32,-0.85,1.00,3.00,1.00,1,4,1
8.00,5.00,43.00,3.30,0.65,0.00,1.00,5.00,0.00,1,4,1
3.00,3.00,34.00,3.20,-0.47,-0.79,1.00,4.00,1.00,1,5,1
2.00,6.00,35.00,3.20,-0.86,0.10,1.00,4.00,0.00,1,3,1
7.00,8.00,45.00,3.80,0.47,0.71,1.00,3.00,0.00,1,5,1
9.00,9.00,41.00,3.20,1.00,1.09,1.00,3.00,0.00,0,6,1
9.00,9.00,46.00,3.10,1.00,1.21,1.00,5.00,1.00,1,6,1
2.00,2.00,35.00,2.90,-0.82,-1.16,1.00,3.00,1.00,1,4,1
6.00,4.00,42.00,2.90,0.15,-0.46,1.00,4.00,1.00,1,5,1
10.00,9.00,36.00,2.90,1.49,1.28,1.00,4.00,0.00,1,5,1
5.00,7.00,30.00,2.60,0.01,0.35,1.00,2.00,1.00,1,2,1
5.00,8.00,36.50,2.90,-0.02,0.58,1.00,4.00,1.00,1,5,1
4.00,4.00,31.00,3.60,-0.26,-0.38,1.00,2.00,1.00,0,2,1
8.00,8.00,36.70,3.60,0.75,0.61,1.00,5.00,1.00,1,5,1
7.00,8.00,40.00,3.10,0.42,0.76,1.00,4.00,1.00,1,4,1
7.00,7.00,42.00,3.80,0.57,0.30,1.00,3.00,0.00,1,4,1
1.00,3.00,42.00,3.00,-1.42,-0.82,1.00,4.00,0.00,1,5,1
2.00,3.00,34.00,3.30,-0.76,-0.65,1.00,4.00,0.00,1,4,1
1.00,3.00,40.00,3.70,-1.22,-0.84,1.00,3.00,0.00,1,5,1
5.00,4.00,29.50,3.70,-0.01,-0.25,1.00,3.00,1.00,1,5,1
2.00,1.00,39.00,3.00,-1.05,-1.40,1.00,4.00,1.00,1,4,1
9.00,10.00,45.00,3.60,1.00,1.53,1.00,5.00,0.00,1,5,1
6.00,7.00,48.00,4.00,0.25,0.49,1.00,4.00,1.00,1,5,1
4.00,5.00,35.00,3.40,-0.32,-0.17,1.00,4.00,0.00,1,5,0
7.00,8.00,35.00,3.20,0.43,0.75,1.00,3.00,1.00,1,3,1
9.00,10.00,37.00,2.90,1.14,1.37,1.00,5.00,1.00,1,3,1
5.00,5.00,37.00,3.50,-0.10,-0.17,1.00,2.00,1.00,1,5,1
9.00,9.00,39.00,3.30,1.15,1.23,1.00,4.00,0.00,1,3,1
10.00,10.00,38.00,2.50,1.70,1.43,1.00,4.00,1.00,1,3,1
8.00,8.00,36.50,3.60,0.66,0.82,1.00,2.00,1.00,1,5,1
4.00,1.00,42.00,3.80,-0.16,-2.09,1.00,1.00,0.00,1,4,1
6.00,6.00,38.00,3.10,0.30,-0.02,1.00,4.00,0.00,1,3,1
3.00,3.00,31.50,2.20,-0.51,-0.57,1.00,2.00,1.00,0,4,0
3.00,3.00,36.00,3.50,-0.60,-0.60,1.00,4.00,0.00,1,5,1
8.00,8.00,43.00,3.60,0.84,0.58,1.00,5.00,0.00,1,4,1
5.00,3.00,34.00,3.00,0.04,-0.78,1.00,3.00,1.00,1,3,1
4.00,6.00,45.00,3.80,-0.29,0.08,1.00,2.00,1.00,1,3,1
3.00,2.00,38.00,3.00,-0.55,-1.28,1.00,4.00,1.00,1,3,0
5.00,7.00,39.00,3.70,0.09,0.38,1.00,4.00,0.00,1,4,1
5.00,6.00,34.00,3.60,-0.03,0.11,1.00,4.00,1.00,1,4,1
8.00,4.00,41.00,2.70,0.57,-0.36,2.00,2.00,0.00,1,5,0
2.00,5.00,43.00,3.30,-0.90,-0.22,1.00,4.00,0.00,1,6,1
2.00,3.00,34.00,3.50,-0.81,-0.82,1.00,4.00,0.00,1,2,1
6.00,4.00,26.00,3.50,0.23,-0.42,1.00,3.00,1.00,1,3,1
5.00,4.00,26.00,3.00,-0.08,-0.53,1.00,4.00,0.00,1,2,1
10.00,9.00,47.00,4.00,1.71,1.07,1.00,3.00,1.00,1,6,1
5.00,7.00,34.00,3.30,-0.02,0.31,1.00,4.00,0.00,1,5,1
7.00,9.00,34.00,3.60,0.52,0.93,1.00,4.00,0.00,1,5,1
7.00,9.00,41.00,3.60,0.35,1.05,1.00,5.00,1.00,1,4,1
3.00,7.00,48.00,3.80,-0.47,0.26,1.00,4.00,0.00,1,5,1
8.00,7.00,38.00,3.20,0.63,0.51,1.00,4.00,1.00,1,3,1
8.00,9.00,28.00,3.10,0.83,0.89,1.00,4.00,1.00,1,2,0
9.00,10.00,33.00,3.30,1.09,1.46,1.00,3.00,1.00,1,3,1
5.00,7.00,29.50,3.50,-0.03,0.39,1.00,4.00,1.00,1,3,1
8.00,8.00,37.00,3.60,0.84,0.57,1.00,3.00,1.00,1,2,1
2.00,2.00,40.00,3.70,-0.91,-1.03,1.00,3.00,0.00,1,4,1
5.00,6.00,34.00,3.00,-0.07,0.03,1.00,5.00,0.00,1,5,1
6.00,4.00,40.00,3.40,0.27,-0.53,1.00,5.00,1.00,1,3,1
6.00,7.00,34.00,3.20,0.25,0.30,1.00,4.00,0.00,1,4,1
9.00,10.00,33.00,2.10,1.23,1.46,2.00,2.00,1.00,1,3,1
8.00,9.00,19.00,3.40,0.77,1.25,1.00,2.00,0.00,0,1,1
9.00,9.00,37.50,3.30,1.20,1.01,1.00,4.00,1.00,1,3,1
1.00,3.00,38.00,3.70,-2.75,-0.80,1.00,3.00,1.00,1,5,1
10.00,10.00,30.00,3.20,2.01,2.44,1.00,2.00,1.00,1,4,1
8.00,10.00,38.50,3.80,0.64,1.34,1.00,4.00,0.00,1,4,1
10.00,10.00,44.00,2.00,1.71,1.67,1.00,3.00,1.00,1,2,1
9.00,10.00,37.00,4.00,0.94,1.36,1.00,4.00,0.00,1,2,1
1.00,3.00,31.50,3.00,-1.60,-0.75,1.00,3.00,0.00,1,2,0
1.00,2.00,44.00,3.20,-1.23,-1.20,1.00,4.00,1.00,1,5,1
1.00,2.00,35.00,3.40,-1.23,-1.13,1.00,3.00,0.00,1,2,1
10.00,10.00,36.00,3.00,1.37,1.36,1.00,4.00,0.00,1,5,1
4.00,3.00,32.50,3.50,-0.31,-0.80,1.00,4.00,1.00,1,3,1
4.00,5.00,35.50,3.60,-0.17,-0.19,1.00,3.00,0.00,1,4,1
1.00,1.00,37.00,3.80,-1.23,-1.67,1.00,3.00,0.00,0,5,1
5.00,7.00,39.00,3.10,-0.06,0.29,1.00,4.00,1.00,1,3,1
2.00,2.00,32.00,3.50,-0.79,-0.96,2.00,4.00,0.00,1,3,1
6.00,4.00,43.00,3.90,0.20,-0.48,1.00,3.00,1.00,1,4,1
9.00,10.00,35.00,2.80,1.27,1.73,1.00,3.00,1.00,1,3,1
5.00,8.00,37.00,2.70,-0.07,0.68,1.00,3.00,1.00,1,5,1
10.00,10.00,39.00,4.00,2.88,2.87,1.00,3.00,0.00,1,5,1
7.00,7.00,48.00,3.50,0.55,0.28,1.00,5.00,1.00,1,5,1
10.00,9.00,48.00,3.50,1.94,1.00,1.00,3.00,0.00,1,4,1
1.00,1.00,36.00,2.90,-1.94,-2.75,1.00,4.00,0.00,1,3,0
6.00,6.00,34.30,3.00,0.07,0.12,2.00,3.00,0.00,1,5,1
5.00,7.00,40.00,3.80,-0.02,0.46,1.00,3.00,0.00,1,4,1
1.00,1.00,32.00,2.50,-1.87,-2.05,1.00,4.00,1.00,0,5,1
6.00,7.00,33.00,3.60,0.18,0.45,1.00,4.00,1.00,1,4,1
10.00,10.00,41.00,3.40,1.35,1.89,1.00,4.00,0.00,1,3,1
2.00,2.00,30.00,2.40,-1.10,-0.96,2.00,3.00,0.00,1,3,1
3.00,2.00,38.00,3.70,-0.45,-1.21,1.00,4.00,0.00,1,4,1
6.00,5.00,36.00,3.00,0.09,-0.08,1.00,4.00,0.00,1,3,1
7.00,6.00,41.00,2.90,0.45,0.20,1.00,3.00,1.00,1,5,1
9.00,8.00,40.00,3.30,1.25,0.60,1.00,3.00,1.00,1,4,1
8.00,9.00,30.00,2.90,0.61,1.03,1.00,4.00,0.00,1,3,1
6.00,8.00,29.00,3.20,0.12,0.78,1.00,4.00,1.00,1,2,1
8.00,9.00,39.00,3.50,0.86,0.99,1.00,4.00,0.00,1,6,1
2.00,4.00,37.00,3.40,-0.77,-0.50,2.00,3.00,0.00,1,4,1
5.00,5.00,34.00,3.10,-0.08,-0.07,1.00,2.00,1.00,1,3,1
10.00,10.00,39.00,2.90,2.01,1.87,1.00,3.00,1.00,1,5,1
7.00,7.00,42.00,3.90,0.40,0.45,1.00,2.00,0.00,1,4,1
2.00,1.00,27.00,3.60,-0.98,-1.32,1.00,4.00,1.00,1,5,1
2.00,4.00,40.00,3.30,-0.99,-0.31,1.00,4.00,0.00,1,4,1
6.00,6.00,37.00,3.80,0.32,0.24,1.00,3.00,0.00,1,6,1
4.00,7.00,42.00,2.70,-0.28,0.54,1.00,4.00,1.00,1,4,1
5.00,4.00,37.00,3.30,0.03,-0.37,1.00,3.00,1.00,1,3,1
10.00,10.00,44.00,3.20,1.46,1.57,1.00,4.00,1.00,1,3,1
3.00,5.00,35.00,3.60,-0.62,-0.11,1.00,4.00,0.00,1,3,1
5.00,5.00,44.00,2.70,-0.17,-0.19,1.00,3.00,1.00,1,3,1
5.00,6.00,30.00,3.20,-0.01,0.08,1.00,4.00,1.00,1,3,1
9.00,9.00,36.00,3.10,0.99,1.06,1.00,4.00,1.00,1,3,1
5.00,6.00,36.00,2.80,-0.17,0.01,1.00,3.00,1.00,1,3,1
7.00,4.00,43.00,3.60,0.35,-0.26,1.00,4.00,1.00,1,4,1
1.00,1.00,36.00,3.50,-1.85,-1.48,1.00,5.00,1.00,1,3,1
2.00,2.00,35.00,3.00,-0.86,-1.05,1.00,4.00,1.00,1,3,1
10.00,10.00,33.00,3.10,2.23,2.60,1.00,2.00,1.00,1,3,1
8.00,10.00,46.00,2.90,0.65,1.31,1.00,4.00,0.00,1,5,1
9.00,7.00,38.00,3.20,1.00,0.51,2.00,4.00,1.00,1,4,1
10.00,9.00,28.00,3.20,1.32,1.15,2.00,3.00,1.00,1,2,1
10.00,9.00,33.50,3.50,1.56,1.00,1.00,4.00,0.00,1,3,1
2.00,2.00,41.00,3.00,-1.14,-1.14,1.00,5.00,1.00,1,4,1
5.00,6.00,42.50,3.70,0.07,0.07,1.00,4.00,1.00,1,6,1
6.00,5.00,37.00,2.70,0.14,-0.08,1.00,2.00,1.00,1,5,1
4.00,5.00,38.00,3.40,-0.39,-0.16,1.00,1.00,1.00,1,4,1
4.00,3.00,34.00,2.90,-0.24,-0.70,1.00,4.00,1.00,1,5,1
8.00,7.00,40.00,3.10,0.72,0.39,1.00,4.00,0.00,1,4,1
9.00,8.00,44.00,3.50,1.27,0.83,1.00,4.00,0.00,1,5,1
3.00,3.00,35.50,3.30,-0.68,-0.64,1.00,4.00,1.00,1,4,1
2.00,4.00,36.00,3.20,-0.78,-0.54,1.00,3.00,0.00,1,3,1
5.00,6.00,29.00,2.90,0.03,0.14,1.00,4.00,1.00,1,3,1
7.00,4.00,37.00,2.80,0.40,-0.29,2.00,4.00,1.00,1,3,1
3.00,4.00,33.50,3.20,-0.51,-0.45,1.00,4.00,0.00,1,3,1
5.00,8.00,43.00,2.50,-0.20,0.59,1.00,3.00,1.00,1,5,1
1.00,2.00,29.00,3.00,-1.71,-1.32,1.00,2.00,0.00,0,4,0
3.00,1.00,33.00,2.90,-0.50,-1.38,1.00,4.00,1.00,1,3,0
1.00,1.00,23.70,2.70,-2.27,-1.47,1.00,4.00,0.00,1,5,1
10.00,10.00,41.00,3.20,1.99,2.16,1.00,3.00,1.00,1,4,1
5.00,2.00,35.00,3.10,-0.14,-0.96,1.00,4.00,0.00,1,3,1
5.00,5.00,44.00,3.00,-0.05,-0.04,1.00,3.00,1.00,1,4,1
8.00,8.00,32.00,3.40,0.75,0.56,1.00,4.00,0.00,1,3,1
8.00,4.00,28.00,3.50,0.66,-0.41,1.00,3.00,0.00,1,5,1
4.00,5.00,37.00,3.90,-0.24,-0.14,1.00,4.00,1.00,1,5,1
7.00,6.00,30.00,3.60,0.53,0.07,1.00,3.00,1.00,1,3,1
8.00,8.00,32.50,3.00,0.64,0.77,1.00,3.00,1.00,1,5,1
1.00,1.00,34.00,2.60,-1.36,-1.44,1.00,2.00,0.00,0,6,0
