REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6
0.0002,-0.0042,0.0007,0.014,0.003,-0.0001
0.0003,-0.0024,0.0018,0.01,-0.01,-8.0E-05
-0.0002,0.0048,0.001,0.012,-0.008,0.00018
0.0001,-0.0034,0.0005,0.014,0.018,-0.00011
-0.0002,0.0042,0.0002,0.008,-0.003,0.00011
0.0002,-0.0037,0.0001,0.009,0.006,-0.00016
-0.0001,0.0039,0.0003,0.007,0.01,2.0E-05
0.0001,-0.0037,0.0005,0.009,0.006,-1.0E-05
0.0002,-0.0037,0.0001,0.01,-0.015,-4.0E-05
-0.0002,0.0059,0.0004,0.009,-0.003,6.0E-05
0.0001,-0.0046,0.0008,0.012,0.01,-0.00012
0.0001,-0.0033,0.0008,0.01,-0.011,-1.0E-05
-0.0001,0.0039,0.0006,0.011,-0.006,4.0E-05
0.0001,-0.0015,0.0008,0.011,-0.009,-2.0E-05
-0.0002,0.0039,0.0005,0.011,-0.003,7.0E-05
-0.0002,0.0002,0.0008,0.013,0.01,-9.0E-05
0.0003,-0.0043,-0.0006,0.011,0.006,-0.00026
0.0002,-0.0049,0.0007,0.011,-0.012,5.0E-05
-0.0001,0.0073,0.0015,0.008,0.013,-2.0E-05
-0.0001,0.0054,0.0024,0.012,0.025,-0.00014
0.0002,-0.0058,0.0002,0.014,0.025,-0.00021
-0.0002,0.0033,0.0003,0.004,-0.008,0.0002
-0.0001,0.0041,0.0008,0.005,0.011,-7.0E-05
0.0001,-0.0033,0.0018,0.013,0.013,-0.0001
0.0003,-0.0031,0,0.011,-0.011,-5.0E-05
-0.0001,0.005,0.0021,0.005,-0.006,2.0E-05
-0.0003,0.0012,0,0.01,0.01,-4.0E-05
0.0003,-0.0054,-0.0013,0.009,0.005,-0.00026
-0.0001,0.0052,0.001,0.005,-0.022,0.00032
-0.0001,0.005,0.0007,0.013,0.013,-8.0E-05
0.0001,-0.0065,0.0001,0.011,0.003,-8.0E-05
0.0001,-0.0051,0.0008,0.011,-0.012,0.0001
0.0001,-0.0047,0.0014,0.005,0.006,-0.00011
0.0001,-0.003,0.0018,0.011,-0.011,8.0E-05
-0.0002,0.0033,0.0008,0.012,-0.007,0
0.0001,-0.004,0.0013,0.004,-0.012,-6.0E-05
-0.0003,0.0056,0.0007,0.015,-0.004,6.0E-05
0.0002,-0.0082,-0.0014,0.007,-0.013,-0.0001
0.0001,-0.0067,0.0003,0.003,-0.034,0.00014
-0.0002,0.0041,0.0014,0.005,-0.042,0.0003
-0.0001,0.0043,0.0014,0.015,0.011,-0.00017
0.0003,-0.0037,0.0003,0.016,0.011,-0.00018
-0.0001,0.0037,-0.0023,0.002,-0.009,0.00018
-0.0001,0.0072,0.0024,-0.002,0.013,2.0E-05
-0.0001,0.0043,0.0032,0.005,0.029,-0.00015
0.0001,-0.0015,0.001,0.01,-0.01,7.0E-05
-0.0001,0.0062,0.0007,0.012,0.007,6.0E-05
0.0002,-0.0123,-0.0002,0.016,-0.003,-0.00017
-0.0002,0.0102,-0.0005,0.005,-0.031,0.00026
0.0004,-0.013,0.0011,0.008,-0.002,-0.00038
-0.0004,0.006,0.0025,0.009,-0.043,0.00017
0.0001,-0.0027,0.0004,0.017,-0.037,3.0E-05
-0.0003,0.0091,0,0.001,-0.007,5.0E-05
-0.0002,0.0038,0.0007,0.001,0.011,-0.00027
0.0006,-0.0065,0.0019,0.005,0.008,-0.00035
-0.0001,0.0036,-0.0003,0.002,-0.013,0.00022
-0.0001,0.0053,0.0022,0.005,-0.005,5.0E-05
-0.0003,0.0049,0.0031,0.013,0.01,-4.0E-05
0.0002,-0.0095,0.0014,0.005,-0.006,-0.00013
-0.0001,0.0058,0.0018,0,-0.027,0.00024
-0.0001,0.0084,0.0032,0.007,-0.008,4.0E-05
0.0001,-0.0033,-0.0001,0.017,0.016,-0.00024
0.0001,-0.0053,0.0003,0.017,0.005,-5.0E-05
0.0002,-0.0053,-0.0015,0.011,-0.011,3.0E-05
-0.0001,0.0037,0.0012,0.012,-0.005,3.0E-05
0.0001,-0.0039,0.0004,0.012,-0.008,-6.0E-05
-0.0002,0.0068,-0.0012,0.004,-0.003,0.00014
-0.0002,0.0036,0.0022,0.012,0.029,-0.00013
0.0001,-0.0065,0.0011,0.018,0.025,-0.00033
-0.0002,0.0054,-0.0034,0.005,-0.011,0.00028
-0.0001,0.0089,-0.002,-0.003,0.012,4.0E-05
-0.0001,0.0059,0.0051,0.001,0.037,-0.00015
-0.0001,0.0009,0.0044,0.01,0.045,-0.00024
-0.0001,-0.0041,0.0046,0.017,0.043,-0.00032
0.0001,-0.0089,-0.0001,0.017,0.033,-0.00033
0.0004,-0.0132,-0.0004,0.015,0.001,-6.0E-05
0.0001,-0.0058,-0.0006,0.012,-0.03,0.00043
-0.0002,0.0081,0,0.008,-0.02,0.0001
-0.0001,0.0038,0.0001,0.007,0.013,2.0E-05
0.0003,-0.0085,0.001,0.01,0.005,-0.00031
-0.0001,0.0063,0.0003,0.003,-0.024,0.0003
-0.0003,0.0087,0.0026,0.007,0.017,-5.0E-05
0.0003,-0.0078,-0.0001,0.015,0.023,-0.00035
0.0001,-0.0036,-0.001,0.008,-0.013,0.00019
-0.0001,0.0034,0.0003,0.006,-0.005,0
0.0001,-0.0008,0.0004,0.01,-0.01,3.0E-05
0.0002,-0.0037,0.0006,0.01,-0.012,-5.0E-05
-0.0002,0.0053,0.0002,0.008,-0.004,7.0E-05
-0.0002,0.0015,0.0006,0.008,0.01,-0.00014
0.0004,-0.0041,0.001,0.009,0.007,-0.00028
-0.0002,0.0035,0.0001,0.007,-0.008,0.00013
-0.0003,0.0025,-0.0009,0.001,0.011,8.0E-05
-0.0001,0.0015,0.0004,0.005,0.01,0
0.0003,-0.0063,0.001,0.009,-0.01,-9.0E-05
-0.0002,0.0077,0.0016,0.015,-0.005,9.0E-05
0.0001,-0.0051,-0.0004,0.012,0.007,-4.0E-05
0.0001,-0.0034,0.0007,0.012,0.007,-6.0E-05
0.0001,-0.0022,-0.0002,0.008,-0.011,0
-0.0002,0.0042,0.0003,0.007,-0.007,0.00012
-0.0001,0.0024,0.0016,0.01,0.011,-2.0E-05
0.0001,-0.0035,0.0008,0.013,0.007,-6.0E-05
-0.0002,0.0012,-0.0004,0.003,0.01,1.0E-05
0.0001,-0.0066,0.0012,0.006,0.002,-0.00019
0.0002,-0.0052,0.0009,0.006,-0.012,6.0E-05
-0.0001,0.0054,0.0014,0.007,-0.004,2.0E-05
-0.0001,0.0021,0.0019,0.013,0.011,-0.00011
0.0001,-0.0045,-0.0012,0.018,0.005,-0.00015
-0.0001,0.0035,0.0006,0.004,0.015,-3.0E-05
0.0001,0.0038,-0.0006,0.011,0.007,9.0E-05
-0.0001,-0.0049,-0.0001,0.004,0.011,-6.0E-05
0.0002,-0.0033,0.0007,0.005,-0.011,9.0E-05
-0.0003,0.0057,0.0004,0.004,-0.005,0.00015
0.0001,-0.0015,0.0041,0.027,-0.01,0.00011
-0.0004,0.0056,0.0026,0.026,-0.005,0.00021
-0.0001,0.0057,0.0026,0.029,0.018,-0.00012
-0.0001,-0.0065,-0.0012,0.012,0.009,-0.00013
0.0002,-0.0058,0.0036,0.003,-0.013,0.00015
0.0001,0.0043,0.0076,0.019,-0.014,9.0E-05
-0.0004,0.0054,0.0048,0.023,-0.007,7.0E-05
-0.0005,0.0056,-0.0008,0.016,0.015,0.00013
-0.0002,0.0016,0.0002,0.01,0.027,-0.00021
0.0005,-0.0041,0.0007,0.007,0.025,-0.00033
-0.0005,0.0056,0.0041,0.013,0.01,5.0E-05
0.0005,-0.0071,0.0023,0.018,0.002,-0.00011
-0.001,0.0049,0.0029,0.014,-0.01,0.00028
-0.0004,0.0063,0.0015,0.018,0.014,0.00013
-0.0001,-0.004,0.0016,0.012,0.015,-2.0E-05
0.0005,-0.0071,0.0033,0.014,0.005,-0.00037
0.0001,-0.0086,0.0051,0.016,-0.01,7.0E-05
-0.0002,0.0073,0.0009,0.013,-0.024,0.00034
0.0004,-0.006,0.0024,0.015,-0.011,-0.00011
0.0001,-0.0076,0.0043,0.014,-0.014,0.00026
-0.0001,0.005,0.0057,0.016,-0.02,0.00031
-0.0004,0.009,0.0057,0.018,-0.008,0.00017
0.0004,-0.0056,0.0006,0.019,0.003,-0.00011
0.0002,-0.0045,0.007,0.005,-0.002,-0.00022
0.0002,-0.0058,0.0062,0.009,-0.012,-1.0E-05
-0.0003,0.0046,0.0021,0.018,-0.007,1.0E-05
0.0003,-0.0041,0.0039,0.014,-0.012,-4.0E-05
0.0001,0.0036,0.0038,0.01,-0.016,0.00023
-0.0009,0.0105,0.0047,0.012,0.007,0.00015
0.0001,0.0036,0.0048,0.014,0.024,-0.00059
0.0001,-0.0058,0.0039,0.016,0.02,-0.00033
0.0005,-0.0103,0.0046,0.017,0.003,-0.00017
-0.0004,0.0122,0.0022,0.008,-0.008,0.00038
-0.0002,0.0139,0.0062,0.008,0.019,-0.0001
0.0005,-0.0083,0.001,0.022,0.036,-0.00031
-0.0001,0.0047,0.0021,0.011,0.011,0.0001
-0.0001,0.0015,0.0036,0.01,0.028,-0.00012
-0.0002,-0.0008,0.0028,0.01,0.029,-0.00018
0.0005,-0.0106,0.0034,0.009,0.009,-0.00024
0.0002,-0.0093,0.0029,0.008,-0.011,0.00023
-0.0001,0.0042,0.006,0.013,-0.023,0.00036
-0.0003,0.0094,0.0061,0.017,-0.009,0.0002
-0.0001,0.0073,0.005,0.021,0.013,-0.00022
0.0001,0.0035,0.0038,0.021,0.02,-0.00029
-0.0005,0.0038,0.0035,0.004,0.01,0.00012
0.0004,-0.0076,0.0064,0.009,0.005,-0.00024
0.0002,-0.0063,0.0041,0.01,-0.013,0.00016
-0.0005,0.0087,0.0041,0.011,-0.005,0.00019
-0.0001,0.006,0.0046,0.013,0.013,-0.00026
0.0003,-0.0105,0.0051,0.02,-0.012,-8.0E-05
0.0001,-0.0036,0.0018,0.027,-0.014,0.00018
-0.0001,0.0037,0.0013,0.023,-0.014,0.00017
-0.0003,0.0052,0.0018,0.023,-0.008,8.0E-05
-0.0001,0.0032,0.0008,0.025,0.01,6.0E-05
0.0004,-0.0039,-0.0005,0.017,0.014,-0.0003
0.0002,-0.0035,0.0035,0.016,-0.014,8.0E-05
0.0001,-0.0005,0.0033,0.026,-0.017,-6.0E-05
0.0002,-0.0007,0.0019,0.027,-0.018,1.0E-05
-0.0003,0.0054,-0.0021,0.023,-0.005,2.0E-05
0.0001,-0.007,0.0025,0.018,-0.015,-8.0E-05
-0.0004,0.0068,0.0026,0.017,-0.021,0.0001
0.0014,-0.0057,0.0019,0.023,-0.011,-0.00043
-0.0005,0.0052,-0.0001,0.016,-0.024,0.00039
-0.0002,0.0079,0.0018,0.016,0.018,2.0E-05
0.0009,-0.0059,0.0008,0.018,0.027,-0.00032
-0.0004,0.0019,-0.0014,0.02,0.011,0.00027
-0.0003,-0.0038,-0.0019,0.02,0.011,-0.0001
0.0003,-0.007,-0.0011,0.016,0.002,-0.00017
-0.0005,0.0056,0.0019,0.01,-0.007,0.00024
-0.0004,0.0035,0.0016,0.007,0.018,-1.0E-05
0.0001,-0.005,0.0031,0.018,0.016,-0.00021
0.0003,-0.0068,0.0018,0.017,0.007,-9.0E-05
-0.0005,0.0059,0.0024,0.016,-0.001,0.00013
-0.0004,0.0021,0.0033,0.008,0.01,-4.0E-05
-0.0003,0.0057,0.0025,0.014,0.011,5.0E-05
0.0004,-0.0065,-0.0018,0.007,0.008,-0.0002
0.0001,-0.0021,0.0033,0.004,-0.012,9.0E-05
0.0002,-0.0005,0.0018,0.016,-0.01,-0.00016
-0.0002,0.0031,0.0003,0.005,-0.006,0
0.0001,-0.0052,0.002,0.007,-0.01,-0.00016
0.0001,-0.0036,0.0047,0.011,-0.03,8.0E-05
0.0001,0.0064,0.0017,0.017,-0.027,0.0002
-0.0007,0.0112,0,0.014,-0.01,0.00022
-0.0003,0.0055,0.0013,0.014,0.012,-0.00044
0.001,-0.0086,-0.0002,0.011,0.009,-0.00065
-0.0007,0.01,-0.0001,0.008,-0.007,0.00016
-0.0005,0.0048,0.0009,0.009,0.011,0.00023
-0.0001,-0.0038,-0.0015,0.013,0.017,-0.00018
0.0005,-0.0075,-0.0006,0.01,0.007,-0.00019
-0.0004,0.003,0.0043,0.005,-0.008,0.00013
0.0001,-0.0004,0.0012,0.013,-0.009,0.00011
-0.0006,0.0046,0.0006,0.011,-0.005,0.00023
0.0001,-0.0039,0.0004,0.012,0,-0.00029
-0.0002,0.0047,0.0017,0.007,-0.004,0.00022
-0.0002,0.0045,0.0023,0.011,0.011,-6.0E-05
0.0004,-0.0057,-0.0003,0.009,0.007,-0.00016
-0.0002,0.0004,0.0022,0.006,0.01,-4.0E-05
0.0003,-0.0066,-0.0013,0.012,-0.001,-0.00014
0.0001,-0.0057,-0.0001,0.01,-0.012,0.00015
-0.0002,0.006,0.0026,0.009,-0.006,9.0E-05
-0.0001,0.0039,0.0006,0.011,0.012,-4.0E-05
-0.0002,0.0037,-0.0006,0.008,0.004,0.0003
0.0001,-0.004,-0.0005,0.015,0.016,-0.00022
0.0002,-0.0061,-0.0015,0.011,0.008,-8.0E-05
0.0001,-0.0008,0.0072,0.004,-0.01,1.0E-05
-0.0002,0.0043,-0.001,0.012,-0.003,0.00013
0.0001,-0.006,0.0022,0.005,-0.018,-4.0E-05
0.0001,-0.0043,0.0023,0.006,-0.03,0.00011
-0.0002,0.0085,0.002,0.009,-0.012,0.0001
0.0004,-0.0035,0.0007,0.011,0.008,-0.00027
0.0003,-0.0021,0.0024,0.012,-0.01,-0.0001
-0.0004,0.0045,0.0027,0.012,-0.007,0.00016
-0.0001,0.0039,0.0012,0.013,-0.006,7.0E-05
0.0001,-0.0071,0.0008,0.011,0.005,-0.00024
0.0002,-0.0073,-0.0006,0.008,-0.013,0.00017
-0.0003,0.0054,0.0011,0.009,0.011,0
0.0003,-0.0069,-0.0002,0.006,0.006,-0.00016
-0.0002,0.0044,0.0017,0.011,0.011,-6.0E-05
0.0005,-0.005,0.0019,0.015,0.011,-0.00029
-0.0002,0.0085,0.0009,0.006,0.026,4.0E-05
-0.0001,0.0054,0.0021,0.007,0.041,-0.00044
0.0006,-0.0096,0.0023,0.011,0.037,-0.00068
0.0003,-0.0031,0.0008,0.008,-0.011,-7.0E-05
-0.0002,0.0058,0.0026,0.007,-0.008,0.00022
-0.0002,0.0035,0.0025,0.012,0.013,-0.00013
0.0001,-0.0035,0.0012,0.014,0.014,-0.00045
0.0006,-0.0089,-0.0006,0.011,0.003,-0.00027
-0.0002,0.0073,0.0032,0.011,-0.001,2.0E-05
0.0005,-0.0089,0.0002,0.011,0.002,-0.00028
-0.0003,0.0059,-0.0006,0.003,-0.007,0.00013
-0.0003,0.0028,0.0003,0.009,0.01,3.0E-05
0.0002,-0.0037,0.0002,0.009,0.009,-0.00012
-0.0002,0.0037,0.0013,0.009,0.012,1.0E-05
0.0002,-0.0039,-0.0003,0.006,0.007,-4.0E-05
-0.0003,0.0054,0.0021,0.009,0.011,0.0001
-0.0001,0.0041,0.0025,0.011,0.021,-0.00016
0.0001,-0.0046,0.0027,0.013,0.006,-7.0E-05
-0.0005,0.004,0.0024,0.003,-0.006,0.00011
0.0005,-0.0085,0.0034,0.012,-0.013,-0.00028
0.0001,-0.0069,0.0011,0.011,-0.03,0.00021
-0.0002,0.006,-0.0002,0.009,-0.005,0.00018
-0.0004,0.0016,0.0018,0.011,0.01,-0.00017
0.001,-0.0078,0.003,0.014,0.006,-0.00068
-0.0002,0.0054,0.0014,0.007,-0.003,5.0E-05
-0.0004,0.0035,0.0024,0.009,0.01,-6.0E-05
0.0005,-0.0043,0.0008,0.011,0.009,-0.00018
-0.0004,0.0035,0.0001,0.007,0.028,8.0E-05
0.0003,-0.0067,0.0029,0.014,0.025,-0.00026
-0.0001,0.004,0.0024,0.009,0.01,0
0.0004,-0.0076,0.0001,0.011,0.004,-0.00022
-0.0003,0.0061,0.0036,0.002,-0.005,0.00019
0.0001,0.0023,0.004,0.009,0.009,-0.0002
0.0003,-0.0043,0.0011,0.009,0.006,-0.00019
0.0001,-0.0017,0.0011,0.01,-0.01,-1.0E-05
-0.0004,0.0043,0.0017,0.004,-0.007,0.00019
0.0003,-0.0077,0.0001,0.015,-0.018,-8.0E-05
-0.0003,0.0042,0.0005,0.009,-0.033,0.00027
-0.0002,0.0063,0.0005,0.01,-0.001,0.0001
-0.0004,0.0038,0.001,0.01,0.01,-0.00017
0.0008,-0.0081,0.0018,0.011,0.007,-0.00048
0.0005,-0.0023,0.0024,0.008,-0.01,-0.00016
-0.0003,0.005,0.0032,0.008,-0.009,0.00027
-0.0003,0.0053,-0.0008,0.012,0.011,-5.0E-05
0.0002,-0.0046,0.0021,0.011,-0.011,-7.0E-05
0.0001,-0.0002,0.0016,0.025,-0.009,0.0001
0.0001,-0.0026,-0.0001,0.019,-0.018,2.0E-05
-0.0002,0.0045,0.0003,0.02,-0.004,5.0E-05
-0.0003,0.0024,0.0001,0.019,0.011,-6.0E-05
0.0001,-0.0034,0.0006,0.02,0.01,-0.00023
0.0002,-0.0058,-0.003,0.019,0.003,-0.00014
-0.0001,-0.0023,-0.0003,0.016,-0.015,0.00012
-0.0001,0.0028,0.0001,0.011,-0.005,-2.0E-05
0.0002,-0.0029,0.0032,0.022,-0.011,1.0E-05
-0.0001,0.0054,-0.0011,0.015,-0.005,0.00011
-0.0001,0.0043,-0.0003,0.012,0.011,-7.0E-05
-0.0001,0.0032,0.001,0.016,0.01,3.0E-05
-0.0001,0.0022,0.0008,0.015,0.011,2.0E-05
-0.0001,0.0019,-0.0003,0.01,0.01,2.0E-05
0.0001,-0.0027,0.0003,0.012,-0.011,-1.0E-05
-0.0001,0.0038,0.0004,0.012,-0.008,6.0E-05
0.0001,-0.0039,0.0013,0.011,-0.011,-1.0E-05
-0.0001,0.0032,0.0005,0.011,0.01,-4.0E-05
0.0001,-0.0038,-0.0001,0.011,0.007,-7.0E-05
-0.0001,0.004,0.0009,0.012,0.01,2.0E-05
0.0009,-0.0096,0.0024,0.027,-0.01,-0.00014
0.0004,-0.0059,0.0032,0.024,-0.028,0.00032
-0.0001,0.0071,0.0033,0.02,-0.028,0.00053
-0.0004,0.0104,-0.0015,0.02,0.013,-0.00016
0.0002,0.0053,0.0007,0.016,0.026,-0.00038
0.0007,-0.0044,0.0039,0.021,0.025,-0.00022
-0.0009,0.0041,0.0014,0.022,0.009,0.00013
0.0003,-0.0064,0.0024,0.018,0.006,-0.00022
0.0005,-0.0065,0.0022,0.013,-0.013,5.0E-05
-0.0002,0.0047,0.007,0.02,-0.02,0.0002
0.0002,0.0061,0.0065,0.024,-0.01,3.0E-05
-0.0003,0.0076,0.0021,0.025,0.012,2.0E-05
0.0006,-0.0053,0.0011,0.015,0.026,-0.00031
-0.0002,0.0044,0.0027,0.013,0.006,0.00014
0.0002,-0.0045,0.0009,0.021,0.005,-3.0E-05
-0.0002,0.0033,0.0041,0.015,0.011,-2.0E-05
0.0004,-0.004,0.0038,0.017,0.009,-0.00013
0.0003,-0.0021,0.0017,0.011,-0.01,-1.0E-05
0.0003,-0.0025,0.0047,0.021,-0.011,8.0E-05
-0.0005,0.0046,0.0012,0.015,-0.008,0.0002
0.0003,-0.0035,0.0043,0.017,-0.01,-5.0E-05
-0.0007,0.0076,0.0017,0.015,-0.002,0.00016
0.0009,-0.0065,0.0033,0.015,0.007,-0.00052
0.0002,-0.0049,0.0026,0.014,-0.01,0.00031
-0.0005,0.0066,0.0032,0.013,-0.008,0.00035
0.0001,0.0049,0.0043,0.016,0.018,-0.00022
0.0002,-0.0035,0.0052,0.014,-0.029,0.00019
-0.0003,0.0053,0.0016,0.019,-0.025,0.00017
0.0005,-0.0026,0.0014,0.025,-0.01,-3.0E-05
-0.0004,0.0063,0.0004,0.019,-0.005,0.0002
-0.0002,0.0035,0.0013,0.017,0.017,-0.00013
0.0001,-0.004,0,0.012,0.017,-0.0002
0.0002,-0.0068,0.0012,0.011,0.004,-9.0E-05
-0.0003,0.0054,0.0014,0.022,0.012,-1.0E-05
0.0004,-0.0067,0.0007,0.015,0.005,-9.0E-05
0.0001,0.0087,0.0016,0.017,0,0.00023
-0.0002,0.0117,-0.0003,0.015,0.014,0.00016
0.0014,-0.0153,0.0005,0.015,0.01,-0.00041
0.0001,-0.0051,-0.0001,0.011,-0.028,0.00073
-0.0003,0.0049,0.0009,0.009,-0.028,0.00069
-0.0006,0.0115,-0.0022,0.013,0.02,-0.00013
0.0001,-0.0058,0.0009,0.012,0.015,-1.0E-05
0.0005,-0.0022,0.0017,0.013,-0.01,-9.0E-05
-0.0004,0.006,0.0013,0.013,-0.006,0.00029
-0.0004,0.0053,0.0004,0.011,0.012,-0.00013
0.0001,-0.0065,-0.0012,0.005,0.012,-0.00041
0.0001,-0.0074,0.0024,0.004,-0.012,0.00016
-0.0004,0.0083,0.0017,0.01,-0.01,0.00022
0.0001,-0.0052,0.0036,0.019,0.009,-0.00034
0.0002,-0.0063,0.0011,0.018,-0.012,0.0001
-0.0003,0.0082,0.0001,0.008,-0.005,0.00015
-0.0003,0.0059,0.0007,0.007,0.014,-0.00019
0.0005,-0.0085,0.0024,0.011,0.009,-0.00032
0.0001,-0.0083,0.0019,0.012,-0.012,0.00015
-0.0002,0.0048,0.0017,0.013,-0.021,0.00026
0.0005,-0.0037,0.0007,0.014,0.008,-0.00014
-0.0006,0.0066,-0.0001,0.008,0.01,0.00024
0.0005,-0.0057,0.0034,0.011,0.023,-0.00028
0.0001,0.0011,0.0033,0.019,0.009,0.00025
-0.0008,0.0083,-0.0029,0.015,0.023,0.00024
0.0007,-0.0035,0.0017,0.015,0.037,-0.00049
-0.0001,0.0007,-0.0017,-0.002,0.011,8.0E-05
0.0001,-0.0052,0.003,0.018,0.006,-5.0E-05
0.0002,-0.0014,-0.0002,0.015,-0.009,0.00014
0.0001,0.0038,0.0014,0.014,-0.008,0.00034
-0.0003,0.0093,0.0004,0.012,0.002,0.00032
-0.0002,0.0095,0.0007,0.01,0.021,-0.00022
0.0005,-0.0083,0.0006,0.008,0.023,-0.00027
0.0004,-0.0014,0.0017,0.008,-0.01,-1.0E-05
-0.0008,0.007,0.003,0.013,-0.004,0.00029
-0.0002,0.001,0.0022,0.003,0.009,-3.0E-05
0.0003,-0.0043,0.0035,0.008,0.006,-0.00022
-0.0002,0.0069,0.0009,0.008,0.022,1.0E-05
0.0004,-0.0066,-0.0017,0.013,0.024,-0.00014
-0.0001,0.0022,0.0008,0.004,0.011,0.00018
-0.0002,0.0044,0.0011,0.005,0.03,0
0.0002,-0.0056,0.0016,0.009,0.025,-0.00013
-0.0004,0.0059,0.0021,0.014,0.012,0.00015
0.0005,-0.0079,0.0001,0.014,0.006,-0.00016
-0.0002,0.0056,0.0033,0.006,-0.008,0.00026
-0.0002,0.0065,0.0024,0.01,0.017,-4.0E-05
0.0003,-0.0046,-0.0003,0.012,0.024,-0.00017
-0.0001,0.0024,0.0005,0.002,0.028,-4.0E-05
0.0002,-0.0073,0.0029,0.009,0.018,-0.00017
-0.0004,0.0055,-0.0005,0.008,-0.005,0.00032
0.0002,0.0028,0.0022,0.009,0.009,-0.00033
0.0004,-0.0036,0.0019,0.012,0.006,-0.00014
-0.0003,0.0041,0.0019,0.014,0.003,0.00029
-0.0001,0.0044,0.0023,0.017,0.012,-8.0E-05
0.0002,-0.0061,-0.0017,0.003,0.005,-0.00014
-0.0003,0.0052,0.0034,0.006,-0.007,0.00025
-0.0003,0.004,0.0001,0.014,0.013,-7.0E-05
0.0002,-0.005,0.0004,0.011,0.012,-0.00028
0.0002,-0.0007,-0.0006,0.007,-0.01,0.00022
-0.0005,0.0094,0.0005,0.005,0.002,0.00034
-0.0002,0.0049,0.0019,0.007,0.029,-0.00026
0.0001,-0.0004,0.0029,0.01,0.033,-0.00041
0.0004,-0.0054,-0.0004,0.01,0.027,-0.00025
0.0002,-0.0056,0.006,0.012,0.012,-0.0008
-0.0004,0.0124,0.0023,0.013,-0.004,0.00019
-0.0003,0.0081,0.001,0.017,0.033,-0.00023
0.0003,-0.0099,-0.0032,0.005,0.022,-0.00021
-0.0001,-0.0008,-0.0025,0.01,-0.01,0.00011
0.0001,-0.0035,0.0036,0.018,-0.011,-5.0E-05
-0.0002,0.0044,-0.0004,0.017,-0.008,5.0E-05
0.0002,-0.0036,0.0007,0.017,-0.003,-4.0E-05
-0.0003,0.0042,0,0.016,-0.007,0.00013
0.0002,-0.0043,0.0011,0.006,-0.01,-3.0E-05
-0.0002,0.004,0.0005,0.018,0.011,-3.0E-05
0.0003,-0.0066,-0.0024,0.011,0,-9.0E-05
-0.0001,0.0069,-0.0001,0.006,-0.008,0.0002
-0.0001,0.0086,0.0002,0.006,0.004,5.0E-05
-0.0001,0.0042,0.0028,0.016,0.033,-0.00016
0.0001,-0.0037,-0.002,0.021,0.032,-0.00014
0.0001,-0.0055,-0.0028,0.014,0.021,-5.0E-05
-0.0001,0.0047,0.0001,0.002,0.012,8.0E-05
-0.0001,0.0028,0.0026,0.012,0.028,-7.0E-05
0.0001,-0.0013,0.0007,0.006,-0.009,7.0E-05
-0.0002,0.0029,0.0014,0.01,-0.008,0.00017
0.0002,-0.0049,0.0005,0.017,-0.01,-7.0E-05
-0.0001,0.007,0.0021,0.004,0.003,4.0E-05
-0.0001,0.0059,0.0024,0.007,0.012,-0.00013
0.0002,-0.0055,-0.0014,0.011,0.005,-6.0E-05
0.0001,-0.002,-0.0042,0.007,-0.012,0.00013
-0.0001,0.0057,-0.0004,0,-0.005,0.00017
-0.0001,0.0073,0.0034,0.008,0.03,-9.0E-05
0.0001,-0.0086,0.0027,0.003,0.019,-6.0E-05
-0.0002,0.0063,0.0004,0.015,-0.001,0.00017
0.0001,-0.007,-0.0021,0.01,0.012,-0.00021
0.0002,-0.0075,0.0003,0.01,-0.011,0.00011
-0.0002,0.0082,-0.0001,0.006,-0.005,0.00013
-0.0001,0.008,0.0013,0.008,0.015,-7.0E-05
0.0001,-0.0069,-0.0004,0.001,0.02,-0.00015
-0.0001,0.0043,0.0011,0.009,-0.018,0.00017
-0.0001,0.0053,0.0012,0.015,0.012,-4.0E-05
0.0003,-0.009,-0.0002,0.013,-0.006,-0.0001
0.0001,-0.0063,-0.0022,0.009,-0.028,0.00027
-0.0002,0.0036,0,0.006,-0.033,0.00025
-0.0002,0.0072,0.0003,0.006,-0.005,1.0E-05
0.0002,-0.0074,0.0014,0.013,0.003,-0.00045
0.0001,-0.0055,-0.0006,0.011,-0.028,0.00023
-0.0004,0.0079,-0.0027,0.009,-0.021,0.00021
0.0001,-0.0021,0.0006,0.013,-0.01,4.0E-05
-0.0005,0.0062,-0.001,0.011,-0.001,0.00013
-0.0001,0.0003,0.0023,0.014,0.011,-0.00034
0.0004,-0.0051,-0.0003,0.014,0.007,-0.00039
-0.0002,0.006,0.0013,0.003,-0.008,6.0E-05
-0.0002,0.0021,-0.0017,0.006,0.009,4.0E-05
0.0002,-0.0043,0.0008,0.008,0.006,-0.00013
-0.0002,0.0022,0.0014,0.013,0.011,-2.0E-05
0.0002,-0.0065,0.0001,0.013,0.003,-0.0002
0.0001,-0.0069,-0.0004,0.012,-0.013,4.0E-05
-0.0002,0.0039,0.0013,0.007,-0.024,0.00019
0.0004,-0.0044,-0.0009,0.012,-0.01,-0.00016
-0.0001,0.0063,0.0012,0.005,-0.007,0.00011
-0.0002,0.0038,0.0017,0.01,0.012,-0.00011
0.0003,-0.0061,0,0.013,0.005,-0.00016
-0.0001,0.0058,0.0013,0.003,-0.001,3.0E-05
-0.0001,0.0038,0.0029,0.009,0.016,-9.0E-05
0.0002,-0.0069,-0.0018,0.009,0.007,-0.00015
